0.9265628505,-0.1542389261
-0.3561651284,0.2779688551
1.1003738170,-0.1068495385
-0.8020010905,0.3301121451
0.4296240963,-0.2406003272
0.5009920631,0.1288872289
0.7774969627,0.1502976189
0.3039954812,0.2332490888
1.1038705351,0.0911986444
-0.6147435773,0.3311611605
0.8020876283,-0.1844230732
-0.0851054621,0.2406262885
1.2304861729,-0.0255316386
-1.1452663492,0.3691458519
-0.4671431628,-0.3435799047
0.3509082668,-0.1401429489
0.6874657947,0.1052724800
0.4436195736,0.2062397384
0.9307220820,0.1330858721
-0.0796551593,0.2792166246
1.2703337024,-0.0238965478
-1.2831433495,0.3811001107
-0.9239394868,-0.3849430048
-0.5800728502,-0.2771818460
0.2517398378,-0.1740218551
0.7372560206,0.0755219513
0.3145569354,0.2211768062
1.0826523143,0.0943670806
-0.5466233665,0.3247956943
0.9064797476,-0.1639870099
-0.3143747559,0.2719439243
1.1335798423,-0.0943124268
-0.8933169891,0.3400739527
0.2228526123,-0.2679950967
0.6624763017,0.0668557837
0.4524309933,0.1987428905
0.9121715654,0.1357292980
-0.0291504525,0.2736514696
1.2724618212,-0.0087451358
-1.2755678566,0.3817385464
-0.8961641533,-0.3826703570
-0.5070246224,-0.2688492460
0.3712471991,-0.1521073867
0.6549383372,0.1113741597
0.5108522439,0.1964815012
0.8311234800,0.1532556732
0.1861829385,0.2493370440
1.2008073228,0.0558548816
-0.9628586354,0.3602421968
0.0623067442,-0.2888575906
0.7057074268,0.0186920233
0.3214598621,0.2117122281
1.0670412080,0.0964379586
-0.4975697567,0.3201123624
0.9735064345,-0.1492709270
-0.4760716163,0.2920519304
0.9747500730,-0.1428214849
-0.4730142717,0.2924250219
0.9791855202,-0.1419042815
-0.4842302776,0.2937556561
0.9654851096,-0.1452690833
-0.4502951789,0.2896455329
1.0057734855,-0.1350885537
-0.5513009794,0.3017320456
0.8762261678,-0.1653902938
-0.2402715097,0.2628678503
1.1820452926,-0.0720814529
-1.0282049561,0.3546135878
-0.1254740167,-0.3084614868
0.6694972927,-0.0376422050
0.3348405200,0.2008491878
1.0438837445,0.1004521560
-0.4251184247,0.3131651233
1.0601491783,-0.1275355274
-0.7010183197,0.3180447535
0.6300473951,-0.2103054959
0.2339508960,0.1890142185
1.1123879881,0.0701852688
-0.6621845818,0.3337163964
0.7198326080,-0.1986553745
0.0759220486,0.2159497824
1.2078799619,0.0227766146
-1.0197869888,0.3623639886
-0.0935877151,-0.3059360967
0.6818017788,-0.0280763145
0.3211285537,0.2045405336
1.0601675664,0.0963385661
-0.4771988102,0.3180502699
0.9992440836,-0.1431596431
-0.5410438772,0.2997732251
0.8899533572,-0.1623131632
-0.2711369324,0.2669860072
1.1640646766,-0.0813410797
-0.9784062796,0.3492194030
0.0090290158,-0.2935218839
0.7063639837,0.0027087047
0.3041785962,0.2119091951
1.0823747294,0.0912535789
-0.5488954979,0.3247124188
0.9029116442,-0.1646686494
-0.3060178615,0.2708734933
1.1397677891,-0.0918053585
-0.9105042166,0.3419303367
0.1813052369,-0.2731512650
0.6808285105,0.0543915711
0.4054531260,0.2042485532
0.9740994208,0.1216359378
-0.2067816165,0.2922298262
1.2323677346,-0.0620344849
-1.1882568114,0.3697103204
-0.6070256295,-0.3564770434
0.1276507958,-0.1821076888
0.7950796952,0.0382952387
0.1532828283,0.2385239086
1.2056300330,0.0459848485
-0.9889764384,0.3616890099
-0.0076151442,-0.2966929315
0.7032258819,-0.0022845432
0.3053781594,0.2109677646
1.0804096162,0.0916134478
-0.5425854665,0.3241228849
0.9119643010,-0.1627756400
-0.3271260808,0.2735892903
1.1237732285,-0.0981378242
-0.8661506009,0.3371319685
0.2868283597,-0.2598451803
0.6249761087,0.0860485079
0.5392153170,0.1874928326
0.7804384113,0.1617645951
0.3090468356,0.2341315234
1.1004175981,0.0927140507
-0.6025723957,0.3301252794
0.8217943906,-0.1807717187
-0.1262561473,0.2465383172
1.2242214566,-0.0378768442
-1.1360822888,0.3672664370
-0.4396897166,-0.3408246866
0.3885174477,-0.1319069150
0.6567689550,0.1165552343
0.5126715900,0.1970306865
0.8290656636,0.1538014770
0.1915116525,0.2487196991
1.1973723008,0.0574534958
-0.9497271017,0.3592116902
0.0964374954,-0.2849181305
0.7020616028,0.0289312486
0.3388845569,0.2106184808
1.0498386407,0.1016653671
-0.4413602731,0.3149515922
1.0422331453,-0.1324080819
-0.6531579826,0.3126699436
0.7154084532,-0.1959473948
0.0875196484,0.2146225360
1.2038989716,0.0262558945
-1.0028659327,0.3611696915
-0.0468664190,-0.3008597798
0.6960651745,-0.0140599257
0.3076306563,0.2088195523
1.0763282833,0.0922891969
-0.5295864060,0.3228984850
0.9302520190,-0.1588759218
-0.3703922682,0.2790756057
1.0870090004,-0.1111176805
-0.7653416743,0.3261027001
0.5060556703,-0.2296025023
0.4118682197,0.1518167011
0.9143270985,0.1235604659
-0.0468311945,0.2742981296
1.2712277045,-0.0140493583
-1.2764771856,0.3813683113
-0.8997832962,-0.3829431557
-0.5163971280,-0.2699349889
0.3567326199,-0.1549191384
0.6669194347,0.1070197860
0.4843256406,0.2000758304
0.8716759738,0.1452976922
0.0815510875,0.2615027921
1.2521919803,0.0244653263
-1.1707133315,0.3756575941
-0.5431399923,-0.3512139995
0.2357845288,-0.1629419977
0.7592259207,0.0707353586
0.2637417606,0.2277677762
1.1303841734,0.0791225282
-0.7097532031,0.3391152520
0.6338657990,-0.2129259609
0.2245738475,0.1901597397
1.1195529615,0.0673721542
-0.6873862130,0.3358658885
0.6743661604,-0.2062158639
0.1571065305,0.2023098481
1.1677544014,0.0471319592
-0.8619785197,0.3503263204
0.3101165646,-0.2585935559
0.6067652470,0.0930349694
0.5776052785,0.1820295741
0.7149505733,0.1732815835
0.4576655323,0.2144851720
0.9212443367,0.1372996597
-0.0508679194,0.2763733010
1.2727507377,-0.0152603758
-1.2831125923,0.3818252213
-0.9231038729,-0.3849337777
-0.5779028419,-0.2769311619
0.2555084657,-0.1733708526
0.7352307410,0.0766525397
0.3198626002,0.2205692223
1.0773323061,0.0959587800
-0.5289440769,0.3231996918
0.9315051207,-0.1586832231
-0.3734657289,0.2794515362
1.0841842252,-0.1120397187
-0.7576773267,0.3252552676
0.5215503637,-0.2273031980
0.3918761074,0.1564651091
0.9414714722,0.1175628322
-0.1233531138,0.2824414416
1.2611390547,-0.0370059341
-1.2636663355,0.3783417164
-0.8572519340,-0.3790999006
-0.4079331304,-0.2571755802
0.5098512053,-0.1223799391
0.5136925087,0.1529553616
0.7835233707,0.1541077526
0.2946353311,0.2350570112
1.1135230415,0.0883905993
-0.6475163903,0.3340569125
0.7470684465,-0.1942549171
0.0243893137,0.2241205339
1.2232877599,0.0073167941
-1.0876893267,0.3669863280
-0.2893089721,-0.3263067980
0.5565136481,-0.0867926916
0.4796168916,0.1669540944
0.8449087867,0.1438850675
0.1444658665,0.2534726360
1.2242540948,0.0433397600
-1.0549775640,0.3672762284
-0.1908924964,-0.3164932692
0.6324908075,-0.0572677489
0.3826697808,0.1897472423
0.9847366167,0.1148009342
-0.2427877517,0.2954209850
1.2128967357,-0.0728363255
-1.1324022135,0.3638690207
-0.4313996618,-0.3397206641
0.3997314004,-0.1294198986
0.6468808320,0.1199194201
0.5340826850,0.1940642496
0.7947222094,0.1602248055
0.2760080594,0.2384166628
1.1317640344,0.0828024178
-0.7104433437,0.3395292103
0.6329075679,-0.2131330031
0.2260662115,0.1898722704
1.1183239656,0.0678198635
-0.6830880254,0.3354971897
0.6822442391,-0.2049264076
0.1434335099,0.2046732717
1.1758708313,0.0430300530
-0.8927110436,0.3527612494
0.2370550392,-0.2678133131
0.6535135587,0.0711165118
0.4732045518,0.1960540676
0.8825625006,0.1419613655
0.0514781710,0.2647687502
1.2610587473,0.0154434513
-1.2109333784,0.3783176242
-0.6745858814,-0.3632800135
-0.0003725695,-0.2023757644
0.7976240412,-0.0001117708
0.1092024735,0.2392872124
1.2225919601,0.0327607421
-1.0598627991,0.3667775880
-0.2058552260,-0.3179588397
0.6227142366,-0.0617565678
0.3953612036,0.1868142710
0.9679795971,0.1186083611
-0.1931699396,0.2903938791
1.2381534034,-0.0579509819
-1.2041843722,0.3714460210
-0.6586379822,-0.3612553117
0.0314191000,-0.1975913947
0.8010265815,0.0094257300
0.1111247119,0.2403079745
1.2230197922,0.0333374136
